customer_id,customer_name,city,state,joining_date,is_active
5831,Parinaaz Thaker,Gorakhpur,Gujarat,2023-09-09,False
5832,Tushar Varma,Bhavnagar,Gujarat,2021-06-16,False
5833,Pranay Grover,Rajpur Sonarpur,Gujarat,2023-08-20,True
5834,Nitara Gokhale,Navi Mumbai,Andhra Pradesh,2024-05-20,True
5835,Samar Hari,Raipur,Gujarat,2022-03-14,True
5836,Saanvi Rao,Mangalore,Delhi,2024-05-02,False
5837,Zaina Char,Kolkata,Rajasthan,2024-07-04,True
5838,Eshani Ghosh,Tezpur,Maharashtra,2022-03-05,False
5839,Rania Bassi,Mehsana,Rajasthan,2023-09-30,True
5840,Advika Sekhon,Dhule,Gujarat,2023-03-03,True
5841,Priyansh Mani,Solapur,Delhi,2024-05-20,False
5842,Nayantara Kala,Meerut,Delhi,2025-02-20,False
5843,Kiaan Agate,Coimbatore,Karnataka,2024-01-16,False
5844,Kartik Venkataraman,Katni,Andhra Pradesh,2025-03-31,True
5845,Fateh Shan,Bhind,Gujarat,2022-02-06,False
5846,Jivika Vora,Mango,Andhra Pradesh,2022-06-28,False
5847,Dhanush Desai,Ajmer,Tamil Nadu,2021-08-08,True
5848,Armaan Srinivasan,Indore,Gujarat,2022-08-18,True
5849,Tushar Ranganathan,Khandwa,Telangana,2024-04-09,False
5850,Rati Singhal,Rourkela,Punjab,2023-11-23,False
5851,Kavya Khare,Kadapa,Andhra Pradesh,2021-11-30,True
5852,Priyansh Kanda,Chapra,Telangana,2024-05-17,True
5853,Ayesha Randhawa,Varanasi,Kerala,2021-08-09,True
5854,Aaina Viswanathan,Chandrapur,Punjab,2022-10-20,False
5855,Alia Sengupta,Jorhat,Telangana,2023-05-09,False
5856,Amira Jhaveri,Guntur,Maharashtra,2022-03-07,False
5857,Taimur Dara,Faridabad,Punjab,2022-01-19,True
5858,Baiju Chander,Dewas,Kerala,2022-11-17,True
5859,Emir Dasgupta,Erode,Kerala,2024-01-29,True
5860,Vanya Batra,Ozhukarai,Andhra Pradesh,2021-07-10,True
5861,Pari Saha,Dehradun,Punjab,2021-11-19,True
5862,Rasha Ravi,Gudivada,Andhra Pradesh,2022-12-27,True
5863,Lagan Bassi,Latur,Karnataka,2022-06-17,False
5864,Ryan Bora,Alwar,Rajasthan,2022-05-16,True
5865,Nishith Kulkarni,Navi Mumbai,Kerala,2024-08-08,False
5866,Kabir Ranganathan,Belgaum,Delhi,2023-05-14,True
5867,Pari Dugal,Aligarh,Tamil Nadu,2021-03-28,False
5868,Krish Biswas,Madhyamgram,Rajasthan,2021-08-20,True
5869,Amira Magar,Buxar,Delhi,2024-07-10,True
5870,Amani Cheema,Unnao,Rajasthan,2023-05-06,True
5871,Zoya Ranganathan,Pudukkottai,Telangana,2022-08-31,True
5872,Indranil Dhar,Tirupati,Maharashtra,2022-01-22,False
5873,Seher Guha,Patiala,Delhi,2025-02-27,True
5874,Umang Bobal,Muzaffarnagar,Rajasthan,2025-03-30,False
5875,Renee Kakar,Siwan,Andhra Pradesh,2024-03-23,False
5876,Chirag Wason,Meerut,Kerala,2025-03-29,True
5877,Aarush Sama,Aligarh,Telangana,2022-09-22,False
5878,Mannat Dalal,Fatehpur,Tamil Nadu,2022-11-22,True
5879,Riaan Datta,Malegaon,Karnataka,2022-08-18,False
5880,Anvi Soman,North Dumdum,Telangana,2022-05-25,False
5881,Nirvaan Srivastava,Panihati,Kerala,2023-08-05,False
5882,Sumer Mallick,Srikakulam,Rajasthan,2025-01-20,True
5883,Shanaya Ray,Rohtak,Gujarat,2024-04-07,False
5884,Mehul Tella,Bellary,Gujarat,2023-10-28,False
5885,Riaan Ramesh,Bangalore,Rajasthan,2025-03-28,False
5886,Rohan Shukla,Bathinda,Kerala,2024-07-03,False
5887,Mahika Butala,Deoghar,Andhra Pradesh,2025-01-17,False
5888,Prerak Dugar,Tiruvottiyur,Punjab,2024-05-14,True
5889,Indranil Das,Ramagundam,Delhi,2022-08-12,False
5890,Jayant Korpal,Tinsukia,Punjab,2021-06-03,True
5891,Dishani Mand,Shivpuri,Andhra Pradesh,2022-09-26,True
5892,Divyansh Tella,Davanagere,Delhi,2021-05-27,True
5893,Jayan Suresh,Junagadh,Tamil Nadu,2023-12-06,True
5894,Lagan Bhatnagar,Ballia,Delhi,2022-09-02,False
5895,Purab Dhar,Gangtok,Maharashtra,2021-09-20,False
5896,Saira Bala,Gulbarga,Telangana,2023-05-15,False
5897,Neysa Jayaraman,Erode,Punjab,2021-11-28,False
5898,Sumer Kothari,Warangal,Telangana,2024-02-27,True
5899,Indrans Bala,Hospet,Telangana,2025-01-25,False
5900,Tanya Bahri,Kochi,Maharashtra,2024-01-11,True
5901,Aarush Bhalla,Bangalore,Tamil Nadu,2023-10-09,True
5902,Kiara Kapur,Latur,Telangana,2024-04-28,False
5903,Samar Swaminathan,Jamalpur,Telangana,2023-09-20,True
5904,Jhanvi Dasgupta,Tumkur,Telangana,2025-02-10,True
5905,Manikya Luthra,Tenali,Punjab,2024-04-12,True
5906,Tara Ahluwalia,Ajmer,Telangana,2023-04-15,True
5907,Reyansh Kaul,Jaipur,Maharashtra,2025-02-20,False
5908,Indranil Bedi,Guna,Tamil Nadu,2025-01-05,True
5909,Dhruv Tailor,Karimnagar,Rajasthan,2023-04-21,False
5910,Ivan Ghosh,Gaya,Tamil Nadu,2021-12-14,False
5911,Nayantara Solanki,Amravati,Kerala,2024-05-22,True
5912,Arnav Kar,Karimnagar,Punjab,2021-03-21,True
5913,Pranay Rama,Proddatur,Kerala,2023-07-03,False
5914,Aaina Bhatt,Bhiwandi,Maharashtra,2024-07-01,False
5915,Tejas Karnik,Surat,Punjab,2022-09-08,True
5916,Khushi Sengupta,Tiruchirappalli,Punjab,2024-05-12,False
5917,Tanya Kar,Ranchi,Tamil Nadu,2021-11-16,False
5918,Tanya Swamy,Meerut,Delhi,2023-07-11,True
5919,Divij Wason,Ghaziabad,Karnataka,2024-09-03,True
5920,Ryan Char,Bhalswa Jahangir Pur,Kerala,2022-01-04,False
5921,Tushar Handa,Faridabad,Kerala,2023-07-23,True
5922,Samiha Mandal,Siwan,Telangana,2024-03-21,False
5923,Kimaya Gole,Parbhani,Maharashtra,2023-08-22,True
5924,Elakshi Suresh,Agartala,Maharashtra,2022-02-17,False
5925,Dharmajan Zachariah,Patiala,Telangana,2023-09-10,True
5926,Uthkarsh Babu,Katni,Telangana,2025-03-10,True
5927,Yuvaan Chopra,Loni,Rajasthan,2023-12-27,False
5928,Suhana De,Loni,Punjab,2022-10-02,True
5929,Purab Lall,Durg,Andhra Pradesh,2023-01-08,True
5930,Drishya Chacko,Chinsurah,Telangana,2021-12-08,True
5931,Shayak Bava,Nagercoil,Andhra Pradesh,2023-08-01,True
5932,Badal Mane,Raichur,Rajasthan,2022-03-12,True
5933,Manjari Rege,Morbi,Maharashtra,2025-04-03,True
5934,Vanya Tandon,Bikaner,Karnataka,2025-03-29,True
5935,Akarsh Mani,Eluru,Rajasthan,2022-09-19,False
5936,Biju Desai,Shivpuri,Tamil Nadu,2025-03-09,False
5937,Keya Goda,Bhimavaram,Delhi,2024-02-26,True
5938,Manjari Jain,Ambarnath,Kerala,2023-09-11,False
5939,Sumer Vaidya,Nagaon,Karnataka,2022-01-13,False
5940,Tanya Ghose,Kurnool,Andhra Pradesh,2024-10-21,False
5941,Anahita Sagar,Yamunanagar,Delhi,2021-08-18,True
5942,Saksham Gulati,Katni,Telangana,2024-07-17,False
5943,Saksham Sachdeva,Saharanpur,Kerala,2022-01-29,False
5944,Samar Thaman,Narasaraopet,Tamil Nadu,2021-11-28,False
5945,Pranay Gokhale,Begusarai,Rajasthan,2023-03-14,False
5946,Adah Atwal,Udupi,Tamil Nadu,2024-05-11,False
5947,Misha Sridhar,Patiala,Delhi,2023-04-10,True
5948,Taran Sem,Bahraich,Andhra Pradesh,2022-09-07,False
5949,Ritvik Saxena,Madanapalle,Rajasthan,2024-12-07,True
5950,Taran Deo,Tumkur,Karnataka,2024-01-21,False
5951,Aniruddh Krishnan,Kollam,Maharashtra,2023-07-29,False
5952,Himmat Vohra,Jodhpur,Gujarat,2023-10-21,True
5953,Tejas Loke,Silchar,Andhra Pradesh,2024-10-10,False
5954,Trisha Dasgupta,Malda,Andhra Pradesh,2022-10-25,False
5955,Saanvi Choudhry,Hazaribagh,Delhi,2023-06-19,False
5956,Samar Jha,Cuttack,Andhra Pradesh,2024-03-02,True
5957,Raghav Master,Barasat,Punjab,2024-12-05,True
5958,Anay Shere,Kharagpur,Punjab,2024-12-28,False
5959,Riya Swaminathan,Muzaffarnagar,Punjab,2021-07-30,False
5960,Tushar Deo,Gangtok,Punjab,2021-07-05,True
5961,Anika Srinivasan,Gopalpur,Telangana,2023-07-30,False
5962,Eshani Edwin,Jamshedpur,Kerala,2022-01-18,True
5963,Miraan Johal,Bhalswa Jahangir Pur,Punjab,2021-07-03,True
5964,Anahi Shere,Bhalswa Jahangir Pur,Maharashtra,2024-01-13,True
5965,Jhanvi Singhal,Ludhiana,Rajasthan,2024-05-25,False
5966,Saksham Dutt,Singrauli,Punjab,2021-06-22,True
5967,Shlok Rajagopal,Rohtak,Tamil Nadu,2023-07-08,False
5968,Mannat Jayaraman,Bardhaman,Punjab,2024-10-03,False
5969,Anahita Bhattacharyya,Ujjain,Rajasthan,2023-03-05,False
5970,Oorja Bhargava,Bijapur,Punjab,2022-07-02,False
5971,Divij Tripathi,Dhanbad,Kerala,2021-08-05,True
5972,Dharmajan Biswas,Imphal,Punjab,2021-06-27,True
5973,Alisha Saraf,Bidhannagar,Kerala,2023-10-16,False
5974,Pranay Hegde,Junagadh,Delhi,2021-11-20,True
5975,Kabir Khatri,Gandhinagar,Karnataka,2022-11-08,True
5976,Rohan Bhalla,Aligarh,Karnataka,2023-05-27,False
5977,Darshit Baria,New Delhi,Maharashtra,2024-03-23,False
5978,Nayantara Gole,Pune,Rajasthan,2023-02-21,False
5979,Pari Edwin,Sambalpur,Kerala,2021-12-14,False
5980,Riya Iyer,Shahjahanpur,Punjab,2022-12-09,False
5981,Nishith Vora,Motihari,Punjab,2023-04-02,True
5982,Dhanush Mall,Siwan,Andhra Pradesh,2022-05-15,True
5983,Sana Lata,Bidhannagar,Kerala,2021-04-11,True
5984,Parinaaz Khosla,Bidar,Rajasthan,2025-03-05,True
5985,Onkar Agrawal,Warangal,Kerala,2021-05-29,True
5986,Samaira Bora,Jabalpur,Delhi,2022-11-11,False
5987,Vihaan Varghese,Kharagpur,Karnataka,2022-08-11,False
5988,Veer Dar,Mirzapur,Telangana,2022-12-16,True
5989,Alia Dube,Anantapuram,Kerala,2023-01-09,False
5990,Yakshit Ravi,Loni,Tamil Nadu,2022-12-24,True
5991,Vritika Dalal,Dhanbad,Maharashtra,2022-03-27,True
5992,Tara Barad,Bhiwandi,Andhra Pradesh,2021-12-22,False
5993,Mamooty Dewan,Alwar,Maharashtra,2024-05-23,False
5994,Dharmajan Balakrishnan,Jalna,Gujarat,2024-02-01,True
5995,Farhan Bansal,Fatehpur,Karnataka,2024-01-23,False
5996,Anahita Gour,Nagpur,Delhi,2024-12-17,False
5997,Hridaan Manne,Ranchi,Telangana,2024-11-27,True
5998,Kashvi Aggarwal,Tirunelveli,Tamil Nadu,2021-11-01,False
5999,Kabir Char,Adoni,Delhi,2025-03-07,True
6000,Tarini Sarna,Gaya,Delhi,2024-04-02,False
6001,Anahita Bava,Orai,Tamil Nadu,2024-08-25,True
6002,Charvi Mangal,Morena,Rajasthan,2024-01-30,True
6003,Sara Doctor,Pondicherry,Punjab,2025-01-16,True
6004,Navya Devan,Berhampore,Karnataka,2023-03-27,False
6005,Rohan Bains,Jalandhar,Rajasthan,2022-11-03,False
6006,Dhanush Goswami,Jehanabad,Rajasthan,2024-06-22,True
6007,Zain Wason,Buxar,Rajasthan,2024-05-30,False
6008,Piya Doshi,Bhagalpur,Delhi,2024-02-18,True
6009,Dhanush Wadhwa,Ballia,Rajasthan,2025-02-15,True
6010,Anya Goel,Sri Ganganagar,Tamil Nadu,2021-09-02,False
6011,Ivana Dugal,Bettiah,Tamil Nadu,2023-03-14,False
6012,Romil Srivastava,Sonipat,Andhra Pradesh,2024-09-14,False
6013,Tarini Ramakrishnan,Dehradun,Maharashtra,2021-04-29,False
6014,Shamik Shankar,Hajipur,Gujarat,2022-08-22,False
6015,Vritika Rastogi,Mathura,Punjab,2024-09-02,True
6016,Elakshi Hari,Kalyan-Dombivli,Rajasthan,2024-01-26,True
6017,Saira Chhabra,North Dumdum,Rajasthan,2025-01-29,False
6018,Aarush Raju,Udupi,Andhra Pradesh,2022-12-10,False
6019,Sana Dua,Agra,Andhra Pradesh,2021-04-26,True
6020,Sara Solanki,Secunderabad,Punjab,2024-06-28,False
6021,Ishita Apte,Hosur,Rajasthan,2025-04-22,True
6022,Veer Sinha,Ahmednagar,Andhra Pradesh,2022-07-11,True
6023,Vanya Sami,Amroha,Telangana,2024-12-04,False
6024,Baiju Chada,Rampur,Delhi,2022-09-29,True
6025,Nayantara Devan,Dhanbad,Maharashtra,2022-08-05,True
6026,Madhup Kuruvilla,Tumkur,Telangana,2022-12-22,False
6027,Kanav Kadakia,Mahbubnagar,Karnataka,2021-08-29,True
6028,Kismat Shah,Bhopal,Maharashtra,2022-08-24,False
6029,Pranay Char,Bharatpur,Telangana,2022-11-07,False
6030,Armaan Garde,Chapra,Telangana,2023-12-30,True
6031,Shaan Kumer,Alappuzha,Gujarat,2023-03-20,False
6032,Parinaaz Lall,Jorhat,Karnataka,2023-09-15,True
6033,Saksham Doshi,Hazaribagh,Maharashtra,2023-08-22,True
6034,Vaibhav Chakraborty,Kulti,Andhra Pradesh,2025-01-28,True
6035,Ishita Guha,Dindigul,Gujarat,2023-07-24,True
6036,Kashvi Saini,Bokaro,Kerala,2024-10-15,False
6037,Ishita Jani,Sambhal,Delhi,2023-03-25,False
6038,Ira Mannan,Tiruppur,Telangana,2021-06-25,True
6039,Tanya Chopra,Srinagar,Rajasthan,2022-03-26,True
6040,Divyansh Doctor,South Dumdum,Karnataka,2024-11-11,True
6041,Tarini Din,Pune,Tamil Nadu,2021-05-03,False
6042,Trisha Koshy,Orai,Andhra Pradesh,2024-03-03,False
6043,Nitara Dube,Alappuzha,Delhi,2023-08-04,False
6044,Diya Bora,Dhule,Maharashtra,2023-06-22,False
6045,Samiha Batra,Salem,Telangana,2023-03-29,True
6046,Ira Uppal,Dhanbad,Delhi,2022-01-20,True
6047,Taimur Grewal,Jorhat,Maharashtra,2022-06-15,True
6048,Yashvi Bahri,Dewas,Kerala,2024-04-17,True
6049,Jivika Raja,Sikar,Delhi,2024-08-26,False
6050,Keya Bhavsar,Rajpur Sonarpur,Andhra Pradesh,2022-11-30,False
6051,Arhaan Kapadia,Anantapuram,Kerala,2024-06-04,True
6052,Zoya Seshadri,Dharmavaram,Punjab,2024-02-18,False
6053,Jayesh Lanka,Rampur,Punjab,2021-04-01,True
6054,Navya Kamdar,Gorakhpur,Delhi,2022-11-18,False
6055,Indrans Ram,Danapur,Tamil Nadu,2021-04-21,True
6056,Nishith Ganesh,Kirari Suleman Nagar,Maharashtra,2023-02-17,True
6057,Gatik Hayer,Gorakhpur,Telangana,2023-12-15,False
6058,Gatik Chadha,Durgapur,Rajasthan,2024-05-09,False
6059,Divyansh Bansal,Firozabad,Punjab,2023-11-18,False
6060,Oorja Vasa,Bathinda,Punjab,2024-02-08,True
6061,Jayant Mall,Ulhasnagar,Delhi,2021-06-27,True
6062,Purab Singh,Maheshtala,Telangana,2023-03-17,True
6063,Hazel Guha,Rewa,Telangana,2023-06-09,False
6064,Anay Soman,Pune,Telangana,2021-05-24,False
6065,Anya Suri,Ambarnath,Maharashtra,2021-10-18,False
6066,Veer Yadav,Kirari Suleman Nagar,Punjab,2023-02-09,False
6067,Ranbir Bhatti,Darbhanga,Gujarat,2024-11-18,True
6068,Shlok Basu,Sambhal,Telangana,2021-06-25,False
6069,Nirvi Sabharwal,Tirupati,Punjab,2023-02-24,False
6070,Vivaan Dua,Ratlam,Gujarat,2021-11-04,False
6071,Ritvik Bassi,Sagar,Tamil Nadu,2023-03-24,True
6072,Tara Bhatt,Alwar,Kerala,2022-03-29,False
6073,Miraan Walia,Mathura,Delhi,2024-01-31,False
6074,Krish Devi,Alappuzha,Kerala,2024-02-04,False
6075,Aaina Mahal,Meerut,Rajasthan,2021-05-21,False
6076,Miraan Gandhi,Pimpri-Chinchwad,Gujarat,2023-05-05,True
6077,Nayantara Datta,Patiala,Andhra Pradesh,2022-03-02,False
6078,Shaan Bera,Guntakal,Delhi,2022-09-30,True
6079,Nirvi Dhar,Bhatpara,Telangana,2022-10-23,True
6080,Kavya Gandhi,Udupi,Rajasthan,2024-09-25,True
6081,Mamooty Sodhi,Visakhapatnam,Andhra Pradesh,2022-04-09,True
6082,Kanav Bhatti,Sultan Pur Majra,Gujarat,2021-06-14,True
6083,Vaibhav Kuruvilla,Navi Mumbai,Karnataka,2022-11-23,False
6084,Faiyaz Singhal,Hospet,Delhi,2021-04-08,True
6085,Neysa Sandal,Saharanpur,Karnataka,2023-01-10,False
6086,Ivan Thakur,Ongole,Tamil Nadu,2022-11-03,False
6087,Anay Khare,Gangtok,Andhra Pradesh,2021-03-28,True
6088,Ryan Bhandari,Guwahati,Kerala,2022-02-01,True
6089,Ishaan Sawhney,Erode,Rajasthan,2023-03-19,False
6090,Elakshi Ghosh,Latur,Punjab,2021-07-03,True
6091,Prisha Kibe,Kanpur,Karnataka,2022-01-08,True
6092,Mehul Dutta,Aurangabad,Punjab,2022-10-11,True
6093,Vedika Kari,Ahmednagar,Karnataka,2021-10-11,False
6094,Hrishita Shroff,Yamunanagar,Telangana,2025-02-04,False
6095,Baiju Gera,Nagercoil,Kerala,2022-01-09,True
6096,Himmat Trivedi,Madanapalle,Rajasthan,2023-07-03,True
6097,Kavya Iyer,Karaikudi,Rajasthan,2021-12-14,False
6098,Dharmajan Rajagopalan,Shimoga,Delhi,2021-09-09,True
6099,Nakul Khalsa,Farrukhabad,Punjab,2023-02-22,True
6100,Aarush Keer,Bhalswa Jahangir Pur,Tamil Nadu,2023-08-01,True
6101,Ira Uppal,Satara,Punjab,2023-03-04,False
6102,Uthkarsh Deo,Bulandshahr,Rajasthan,2023-02-13,True
6103,Umang Tata,Saharsa,Gujarat,2021-06-03,True
6104,Taimur Bhavsar,Arrah,Rajasthan,2022-10-27,True
6105,Saira Suri,Karawal Nagar,Telangana,2022-12-25,True
6106,Yasmin Thaman,Vadodara,Delhi,2024-10-30,False
6107,Mohanlal Andra,Bongaigaon,Kerala,2021-11-24,True
6108,Riaan Keer,Miryalaguda,Rajasthan,2023-06-10,True
6109,Darshit Bhandari,Solapur,Karnataka,2022-10-03,False
6110,Ishita Gulati,Tinsukia,Punjab,2023-12-05,False
6111,Taran Chopra,Dehradun,Delhi,2021-07-15,True
6112,Azad Dara,Faridabad,Telangana,2023-05-16,False
6113,Tarini Sule,Shivpuri,Maharashtra,2024-05-09,True
6114,Samar Bains,Tezpur,Maharashtra,2024-02-05,True
6115,Neysa Gera,Bhiwandi,Telangana,2021-07-13,True
6116,Navya Din,Gulbarga,Andhra Pradesh,2024-11-07,False
6117,Shlok Trivedi,Rohtak,Rajasthan,2023-08-21,False
6118,Nehmat Gala,Raebareli,Karnataka,2023-01-29,False
6119,Nehmat Agarwal,Satna,Andhra Pradesh,2024-10-10,True
6120,Riaan Sandal,Thiruvananthapuram,Delhi,2023-01-25,False
6121,Sahil Bhandari,Ratlam,Telangana,2023-06-19,False
6122,Riaan Bajaj,Amroha,Gujarat,2022-12-21,False
6123,Kismat Rajagopal,Vijayawada,Karnataka,2023-10-10,True
6124,Nirvaan Dube,Dhule,Karnataka,2021-06-08,True
6125,Oorja Char,Panipat,Maharashtra,2022-01-08,False
6126,Shaan Gade,Patna,Kerala,2024-01-01,True
6127,Anika Kapur,Katni,Telangana,2022-01-26,True
6128,Nitara Master,Hindupur,Gujarat,2022-03-05,False
6129,Tara Sidhu,Khora ,Gujarat,2022-04-10,True
6130,Shaan Anand,Hosur,Maharashtra,2022-09-20,False
6131,Vritika Talwar,Pali,Punjab,2021-07-21,False
6132,Manikya Bali,Noida,Maharashtra,2025-02-03,False
6133,Lakshay Chakraborty,Faridabad,Telangana,2021-09-01,False
6134,Eshani Gade,Bidar,Rajasthan,2024-10-22,False
6135,Mahika Rau,Siliguri,Karnataka,2025-03-06,True
6136,Dhanush Sethi,Ichalkaranji,Rajasthan,2024-06-20,False
6137,Gatik Dara,Latur,Gujarat,2023-12-18,True
6138,Anay Karan,Bhiwandi,Rajasthan,2022-08-02,False
6139,Hunar Divan,Ratlam,Maharashtra,2025-04-05,True
6140,Indrajit Bhalla,Ghaziabad,Tamil Nadu,2023-04-30,True
6141,Kismat Sule,Amritsar,Gujarat,2023-06-14,False
6142,Amira Bhat,Nagercoil,Andhra Pradesh,2023-11-28,True
6143,Indranil Gill,Silchar,Gujarat,2025-02-26,False
6144,Raunak Swamy,Sonipat,Gujarat,2024-02-20,True
6145,Vardaniya Chawla,Pune,Telangana,2023-06-20,False
6146,Kimaya Kulkarni,Naihati,Andhra Pradesh,2021-05-07,True
6147,Lakshay Chaudhuri,Fatehpur,Gujarat,2023-05-22,False
6148,Hunar Kannan,Medininagar,Gujarat,2023-09-02,False
6149,Nehmat Kuruvilla,Kolkata,Tamil Nadu,2022-04-20,False
6150,Veer Kalla,Proddatur,Andhra Pradesh,2023-10-20,False
6151,Pari Salvi,Dehradun,Tamil Nadu,2023-06-19,False
6152,Sara Sarma,Nagpur,Punjab,2022-02-06,False
6153,Rasha Ramachandran,Moradabad,Telangana,2023-06-12,True
6154,Vardaniya Anne,Nagercoil,Karnataka,2025-03-31,False
6155,Sana Rajagopal,Bidar,Gujarat,2024-05-30,True
6156,Kimaya Suri,Alwar,Delhi,2023-12-25,True
6157,Shamik Mammen,Aizawl,Punjab,2025-04-06,True
6158,Manjari Sarin,Cuttack,Maharashtra,2021-07-10,True
6159,Divyansh Chawla,Gangtok,Gujarat,2021-07-04,False
6160,Keya Varughese,Jabalpur,Punjab,2023-05-31,True
6161,Dhanuk Rattan,Mahbubnagar,Maharashtra,2024-05-13,False
6162,Raunak Dani,Saharsa,Telangana,2024-05-17,False
6163,Hazel Karpe,Pune,Kerala,2025-03-09,False
6164,Myra Savant,Dehradun,Tamil Nadu,2024-11-07,True
6165,Tanya Gour,Dhanbad,Delhi,2023-07-24,True
6166,Priyansh Sane,Nashik,Andhra Pradesh,2025-04-21,False
6167,Renee Deo,Dindigul,Maharashtra,2024-01-29,False
6168,Vihaan Kanda,Nanded,Karnataka,2021-09-18,False
6169,Adira Ramanathan,Sri Ganganagar,Tamil Nadu,2022-08-03,True
6170,Aaryahi Ganesh,Parbhani,Punjab,2025-03-09,True
6171,Aaina Ramesh,Akola,Karnataka,2022-09-08,True
6172,Kartik Dube,Sonipat,Maharashtra,2025-01-12,False
6173,Mamooty Vora,Nizamabad,Gujarat,2023-02-27,True
6174,Zoya Balan,Jamshedpur,Gujarat,2023-04-17,True
6175,Piya Salvi,Jaunpur,Rajasthan,2022-09-12,True
6176,Ahana  Bera,Sirsa,Delhi,2024-09-18,False
6177,Tarini Hans,Latur,Punjab,2023-08-08,False
6178,Jhanvi Chaudhary,Dhule,Telangana,2021-04-30,False
6179,Prisha Lad,Kamarhati,Gujarat,2023-11-26,False
6180,Damini Tiwari,Kishanganj,Karnataka,2025-01-05,True
6181,Divyansh Bera,Udupi,Rajasthan,2024-10-31,True
6182,Stuvan Garg,Agra,Andhra Pradesh,2022-02-24,False
6183,Siya Hora,Sangli-Miraj & Kupwad,Andhra Pradesh,2022-09-02,True
6184,Shalv Loke,Jamshedpur,Gujarat,2023-04-29,True
6185,Kiara Lall,Surat,Punjab,2023-10-17,False
6186,Bhamini Rana,Ajmer,Maharashtra,2024-09-06,True
6187,Tanya Dutta,Visakhapatnam,Tamil Nadu,2021-06-23,True
6188,Ira Ratti,Orai,Karnataka,2022-05-23,True
6189,Kaira Thakur,Kottayam,Telangana,2022-05-31,True
6190,Eva Batta,Haldia,Andhra Pradesh,2022-12-29,False
6191,Jayant Boase,Tiruchirappalli,Delhi,2021-07-29,True
6192,Tanya Buch,Nizamabad,Tamil Nadu,2024-10-31,False
6193,Rhea Ganesan,Tumkur,Gujarat,2023-03-10,False
6194,Chirag Salvi,Karaikudi,Kerala,2023-09-12,False
6195,Alisha Bhalla,Pimpri-Chinchwad,Delhi,2022-09-15,True
6196,Vidur Sodhi,Sangli-Miraj & Kupwad,Delhi,2021-08-05,False
6197,Nitya Mammen,Ballia,Punjab,2022-12-31,True
6198,Tejas Agate,Jorhat,Telangana,2023-01-04,True
6199,Vardaniya Yogi,Karnal,Tamil Nadu,2023-07-30,False
6200,Reyansh Rege,Guna,Delhi,2022-11-11,False
6201,Alia Kala,Jamalpur,Andhra Pradesh,2022-08-11,False
6202,Zaina Chaudhuri,Rajahmundry,Kerala,2022-07-25,False
6203,Ahana  Wali,Chennai,Andhra Pradesh,2021-09-24,True
6204,Purab Swaminathan,Raipur,Maharashtra,2024-09-23,True
6205,Kanav Sodhi,Aizawl,Delhi,2025-03-30,False
6206,Shaan Kuruvilla,Mangalore,Kerala,2023-03-01,True
6207,Ryan Johal,Dhanbad,Andhra Pradesh,2024-09-03,True
6208,Taimur Shukla,Serampore,Punjab,2021-05-07,False
6209,Advika Bhagat,Jorhat,Delhi,2023-10-05,True
6210,Kimaya Anand,Sangli-Miraj & Kupwad,Delhi,2021-08-22,False
6211,Raunak Gulati,Satna,Andhra Pradesh,2021-04-25,True
6212,Raunak Dhar,Rewa,Tamil Nadu,2024-09-02,True
6213,Nakul Swaminathan,Thane,Andhra Pradesh,2022-05-18,True
6214,Krish Bal,Delhi,Gujarat,2022-09-22,True
6215,Himmat Tandon,Baranagar,Punjab,2024-09-18,True
6216,Lavanya Sami,Visakhapatnam,Kerala,2023-12-20,False
6217,Sumer Sura,Rampur,Punjab,2023-01-09,False
6218,Neysa Amble,Siwan,Delhi,2021-10-20,True
6219,Madhup Ganguly,Srikakulam,Tamil Nadu,2024-12-31,False
6220,Inaaya  Kulkarni,Chandrapur,Kerala,2021-07-14,False
6221,Nakul Sheth,Begusarai,Maharashtra,2024-12-30,False
6222,Shalv Choudhury,Nandyal,Punjab,2021-12-13,True
6223,Samarth Chauhan,Guna,Rajasthan,2023-04-18,True
6224,Aarush Rajagopalan,Unnao,Maharashtra,2022-03-23,False
6225,Fateh Choudhury,Karaikudi,Punjab,2022-02-02,True
6226,Keya Lad,Surendranagar Dudhrej,Tamil Nadu,2022-06-29,False
6227,Rania Rege,Allahabad,Telangana,2022-02-12,True
6228,Kavya Kashyap,Mumbai,Punjab,2024-06-30,True
6229,Tanya Sachar,Pali,Kerala,2023-05-31,True
6230,Anya Choudhary,Jalgaon,Tamil Nadu,2022-03-27,False
6231,Farhan Chanda,Chittoor,Kerala,2021-11-01,False
6232,Anaya Shah,Guna,Karnataka,2023-01-12,True
6233,Aaryahi Bhat,Agra,Telangana,2024-09-09,False
6234,Ahana  Sibal,Ahmednagar,Andhra Pradesh,2023-07-09,True
6235,Abram Kibe,Kollam,Punjab,2021-05-23,False
6236,Mahika Batra,Kishanganj,Karnataka,2022-03-14,True
6237,Dhruv Dugar,Panvel,Karnataka,2021-08-29,False
6238,Ryan Brar,Orai,Karnataka,2025-03-08,False
6239,Seher Chana,Kakinada,Rajasthan,2023-01-24,True
6240,Vivaan Khalsa,Tirupati,Gujarat,2024-11-27,True
6241,Tejas Krish,Shivpuri,Rajasthan,2023-02-12,False
6242,Vardaniya Mannan,Karnal,Gujarat,2022-10-11,False
6243,Hazel Bobal,Rajkot,Rajasthan,2022-10-28,False
